mcid,movie_id,company_id,ctype,note
7459,7979,1522,production,
7460,7979,2269,production,
7461,7979,2299,production,
7462,7979,6735,production,
7463,7979,11392,production,
7464,7979,11553,production,
7465,7979,29031,production,
7466,470,10059,production,
7467,470,10887,production,
7468,470,10888,production,
7469,15644,152,production,
7470,15644,306,production,
7471,15644,4564,production,
7472,9582,8411,production,
7473,9582,21447,production,
7474,10642,5,production,
7475,22074,308,production,
7476,22074,838,production,
7477,2428,13579,production,
7478,290751,290,production,
7479,290751,2605,production,
7480,290751,7437,production,
7481,290751,47729,production,
7482,290751,80834,production,
7483,290751,88607,production,
7484,290751,88608,production,
7485,290751,88609,production,
7486,13805,2053,production,
7487,13805,7571,production,
7488,13805,19248,production,
7489,4597,3287,production,
7490,4597,8931,production,
7491,4597,11249,production,
7492,4597,11250,production,
7493,9414,508,production,
7494,9414,897,production,
7495,9414,3415,production,
7496,9414,6194,production,
7497,63492,508,production,
7498,63492,1836,production,
7499,63492,10104,production,
7500,81796,5358,production,
7501,81796,6896,production,
7502,81796,10611,production,
7503,10710,5,production,
7504,10710,97,production,
7505,10710,172,production,
7506,10710,7293,production,
7507,10710,16061,production,
7508,10710,25473,production,
7509,15092,126,production,
7510,15092,1632,production,
7511,15092,11152,production,
7512,11382,14,production,
7513,15005,3957,production,
7514,8198,14,production,
7515,8198,763,production,
7516,8198,932,production,
7517,6963,4,production,
7518,6963,1423,production,
7519,6963,11930,production,
7520,15070,14,production,
7521,15070,421,production,
7522,12797,27,production,
7523,12797,158,production,
7524,12797,11733,production,
7525,17134,1557,production,
7526,17134,2890,production,
7527,17134,3635,production,
7528,17134,10339,production,
7529,17134,17887,production,
7530,41402,1314,production,
7531,41402,3576,production,
7532,41402,11448,production,
7533,41402,12807,production,
7534,18885,559,production,
7535,18885,27085,production,
7536,18885,37015,production,
7537,4953,12,production,
7538,4953,1784,production,
7539,4953,10146,production,
7540,146198,9015,production,
7541,146198,30420,production,
7542,146198,73493,production,
7543,146198,78595,production,
7544,146198,78596,production,
7545,2639,8,production,
7546,10563,79,production,
7547,10563,6194,production,
7548,295964,215,production,
7549,295964,32243,production,
7550,295964,36390,production,
7551,5971,4,production,
7552,9716,14,production,
7553,11835,306,production,
7554,11835,444,production,
7555,11835,2234,production,
7556,11835,13816,production,
7557,11835,13817,production,
7558,26171,14,production,
7559,26171,2994,production,
7560,26171,14718,production,
7561,31117,4077,production,
7562,31117,23098,production,
7563,9074,12,production,
7564,14396,12,production,
7565,15673,33,production,
7566,42618,33,production,
7567,171274,178,production,
7568,171274,6194,production,
7569,171274,93105,production,
7570,109417,3287,production,
7571,13948,5294,production,
7572,106747,10427,production,
7573,106747,10808,production,
7574,106747,11005,production,
7575,106747,11006,production,
7576,106747,13241,production,
7577,106747,14358,production,
7578,106747,25608,production,
7579,10929,12,production,
7580,10929,48772,production,
7581,14220,4,production,
7582,14220,2608,production,
7583,14220,3251,production,
7584,46435,506,production,
7585,46435,720,production,
7586,46435,821,production,
7587,46435,10100,production,
7588,256962,7075,production,
7589,256962,90508,production,
7590,48231,470,production,
7591,48231,808,production,
7592,48231,2728,production,
7593,48231,2844,production,
7594,48231,19245,production,
7595,48231,78702,production,
7596,3509,380,production,
7597,3509,11509,production,
7598,3509,11510,production,
7599,3509,14315,production,
7600,82684,711,production,
7601,82684,10221,production,
7602,12142,1062,production,
7603,12142,1063,production,
7604,12142,1064,production,
7605,12142,1632,production,
7606,12142,2998,production,
7607,23367,491,production,
7608,23367,2454,production,
7609,23367,10221,production,
7610,10740,8,production,
7611,10740,12,production,
7612,10740,839,production,
7613,10740,54030,production,
7614,10740,54031,production,
7615,241239,6735,production,
7616,241239,6736,production,
7617,241239,7493,production,
7618,241239,14861,production,
7619,241239,14862,production,
7620,241239,41077,production,
7621,241239,53656,production,
7622,14582,164,production,
7623,14582,16193,production,
7624,14582,17457,production,
7625,14582,22481,production,
7626,14914,33,production,
7627,14914,158,production,
7628,14914,655,production,
7629,14914,8849,production,
7630,3902,1205,production,
7631,3902,1208,production,
7632,3902,1422,production,
7633,3902,1512,production,
7634,3902,2506,production,
7635,3902,7416,production,
7636,3902,14737,production,
7637,3902,17594,production,
7638,3902,72153,production,
7639,77948,491,production,
7640,77948,1224,production,
7641,77948,8083,production,
7642,77948,8084,production,
7643,77948,8085,production,
7644,77948,23625,production,
7645,21755,308,production,
7646,21755,491,production,
7647,21755,1205,production,
7648,4960,1785,production,
7649,128,14,production,
7650,128,10342,production,
7651,128,12516,production,
7652,128,20192,production,
7653,40932,8263,production,
7654,16608,2326,production,
7655,16608,2452,production,
7656,16608,3205,production,
7657,16608,3207,production,
7658,16608,4024,production,
7659,16608,20455,production,
7660,16608,20456,production,
7661,334531,23596,production,
7662,334531,50496,production,
7663,32316,4,production,
7664,7299,7405,production,
7665,7299,35304,production,
7666,13405,1380,production,
7667,13405,9206,production,
7668,13405,74695,production,
7669,13405,78322,production,
