cast_id,cast_name,cast_gender
83993,Frank Jaquet,0
1173173,Philo McCullough,2
1382691,Wright Kramer,0
1205434,Henry Hebert,2
1445914,Fred Hoose,0
1188829,Richard Kipling,0
1469602,Roger Haliday,0
1469603,Wilfred Hari,0
1145556,Philip Hurlic,2
32192,Olaf Hytten,2
121247,Lloyd Ingraham,2
1421016,Mitchell Ingraham,0
1219861,Dick Jensen,0
1367614,John Lester Johnson,2
133230,Donald Kerr,2
103500,Evalyn Knapp,1
34420,Bobby Larson,0
1420551,Billy Lechner,0
1469606,Jackie Lowe,0
1431745,P.H. Levy,0
29953,Vera Lewis,0
1422186,Jack Lindquist,0
83397,George Lloyd,2
34333,Arthur Loft,2
1420479,Jack Low,0
1422279,Jimmie Lucas,0
121060,Mary MacLaren,0
13856,Hank Mann,2
148419,Eric Mayne,2
97223,George McKay,0
124634,Lafe McKee,2
144127,Ben Taggart,0
1271643,Field Norton,0
30201,Wilfred Lucas,2
121288,Sammy McKim,0
1422863,James McNamara,0
103753,William Newell,2
34208,Robert Middlemass,2
1432396,Howard M. Mitchell,0
1067843,Charles R. Moore,0
1412667,Robert Morgan,0
1435567,Ray Nichols,0
1416869,Alex Novinsky,0
1274075,Frank Otto,0
173693,Tom Quinn,0
954389,Charles Regan,2
34367,Jack Rice,2
540363,Wyndham Standing,2
932308,Ferris Taylor,0
171030,Jack Richardson,0
34270,Walter Soderling,0
29961,Carl Stockdale,0
1142897,Robert Walker,2
29643,Craig Stevens,2
120816,Paul Stanton,2
231256,Johnny Russell,0
94293,Walter Sande,2
1014032,Frank M. Thomas,0
955691,Harry Tenbrook,2
40212,Dave Willock,2
89016,Lloyd Whitlock,2
14421,Frederick Vroom,2
1130370,Arthur Thalasso,2
1420880,Edward Thomas,0
120765,Layne Tom Jr.,0
1469616,Myonne Walsh,0
121255,Max Waizmann,0
89000,John Ward,2
1468448,Jane Loofbourrow,0
1271051,Emma Tansey,0
1269827,Florence Wix,0
1423377,Eleanor Wood,0
1031424,Gus Glassmire,0
120476,Landers Stevens,2
981096,William Worthington,2
1395666,Edward Biby,0
1458223,Count Stefenelli,0
1459314,David Wade,0
1187713,Sajan Bhagat,0
1187714,Billy Valdes,0
1187715,Billy Waldeman,0
1187716,Javier Nunez,0
1187717,Luis Nu00fau00f1ez,0
1187718,Christian Bruna,0
1187719,Alex Glen,0
131299,Joseph Chan,2
1187720,Johnathan Staci Kim,0
1187721,Adriane Brown,0
57388,Sarah Henderson,0
66257,Owen Kline,2
1294153,David Benger,0
1788144,Molly Barton,0
1788145,Bo Berkman,0
1788146,Matthew Kaplan,0
1788147,Simon Kaplan,0
1788148,Matthew Kirsch,0
1788149,Daniella Markowicz,0
1788150,Ben Schrank,0
1788151,Amy Srebnick,0
1788152,Josh Srebnick,0
1788153,Emma Straub,0
1538829,Alan Wilkis,0
1675802,Henry Glovinsky,0
1788154,Wayne Lawson,0
1788155,Juan Torriente,0
1788156,Patricia Towers,0
46397,Peggy Gormley,1
1788157,Greta Kline,0
1788158,Melissa Meyer,0
1788159,Benjamin Smolen,0
1788160,Nico Baumbach,0
171472,Maryann Plunkett,0
1788162,Andrew Kaempfer,0
574094,Esther Wurmfeld,0
574095,Hillel Friedman,0
83721,Scott Cohen,2
88961,Ben Weber,2
171811,Jennifer Carta,1
1427888,Alain Moussi,2
4111,Ingrid Bergman,1
35193,Michael Chekhov,2
10160,Rhonda Fleming,1
2642,Leo G. Carroll,2
35194,John Emery,2
30847,Steven Geray,2
35847,Donald Curtis,2
35848,Art Baker,2
34320,Paul Harvey,0
35849,Wallace Ford,2
123319,Calvin Green,2
123320,Peter Krantz,2
123323,Jack Blum,2
61159,Billy Merasty,2
123326,Ken McDougall,2
111817,Damon D'Oliveira,2
1733421,John Sansone,0
1733422,Manny Fried,2
1733423,John Rummel,0
1733424,Bob Wahl,0
1733425,Penny Wolfgang,0
1733426,Anthony Mydcarz,0
1733427,Michael Maciejewski,0
1733428,Jack Claxton,0
1733429,Dominic Telesco,0
1733430,Carl Marchi,0
1733431,Kim Krah,0
1733432,Julius Digennaro,0
1733433,Terry Braunstein,0
134064,Jack Hunter,2
1733444,Norma Gelose,0
129793,Jamie King,2
1733447,Janel King,0
1055672,Heather Tocquigny,0
1186714,Ruben Pla,2
1851029,John Henry Binder,0
1067761,Josh Feldman,0
1599752,Philip Friedman,0
223680,Kelly Devoto,0
87167,Jeannette Sousa,1
1293174,Ben Woolf,2
65554,Olivia Barash,1
97701,Fox Harris,2
100062,Del Zamora,2
99404,Zander Schloss,0
58622,Dick Rude,2
6780,Vonetta McGee,1
1018001,Bruce White,0
119671,Gastu00f3n Pauls,2
96918,Leticia Bru00e9dice,1
1372517,Maru00eda Mercedes Villagra,0
113018,Gabriel Correa,0
1148662,Pochi Ducasse,0
122708,Jorge Noya,2
138696,Ignasi Abadal,0
1059956,Carlos Lanari,2
101690,Tomu00e1s Fonzi,2
74912,Alejandro Awada,2
944066,Antonio Ugo,2
1348332,Elsa Berenguer,0
1313069,Ricardo Du00edaz Mourelle,0
638709,Gabriel Molinelli,2
1084274,Claudio Rissi,0
1526989,Roly Serrano,0
1146393,Ami Ayalon,0
1157956,Avraham Shalom,0
1157957,Yaakov Peri,0
1157958,Carmi Gillon,0
1157959,Avi Dichter,0
1157960,Yuval Diskin,0
119591,Dominic Dierkes,2
7038,Tai Thai,2
7040,Kario Salem,2
7043,Martin Raymond,0
7044,Eric Pascal Chaltiel,0
122250,Kris Eivers,0
1192377,Dean Strober,0
1192378,Judah Lazarus,0
1192379,Sig Libowitz,0
1192380,Jacob Green,0
1192381,James McCaffrey,0
1192382,Frank Winters,0
1192383,Peter Meadows,0
1217575,Chuck Ardezzone,0
1192385,Lucille Patton,0
1192386,Michael Marcus,0
1192387,Roberto Gari,0
1192388,John Wills Martin,0
155236,David Bailey,2
1192390,Jordan Lage,0
30458,Henry Bean,2
294586,Christopher Kadish,2
177508,Rusty Joiner,0
1501365,Murray Gray,1
1287586,James Gaudioso,0
46395,Stephen Gevedon,2
1265046,Charley Broderick,0
70899,Tamara Feldman,1
64722,John Carl Buechler,2
131822,Rileah Vanderbilt,0
13848,Charlie Chaplin,2
14027,Paulette Goddard,1
14438,Henry Bergman,2
30194,Tiny Sandford,2
30196,Stanley Blystone,0
13855,Al Ernest Garcia,2
30197,Richard Alexander,2
30198,Cecil Reynolds,0
30199,Mira McKinney,0
30200,Murdock MacQuarrie,2
30202,Edward LeSaint,0
30203,Fred Malatesta,0
30204,Sammy Stein,2
30205,Juana Sutton,0
120306,Gloria DeHaven,1
2941,Norman Ainsley,0
1250223,Heinie Conklin,0
97996,Walter James,2
1199823,Buddy Messinger,0
103932,Frank Moran,2
121250,James C. Morton,2
1178520,Louis Natheaux,0
98001,J.C. Nugent,0
119547,Russ Powell,2
21310,John Rand,2
148416,Pat Harmon,2
1051092,Lisa Dodson,1
72698,Mike Weinberg,2
1072993,Adiel Stein,0
170548,Martin Hughes,0
112543,Grace Thorsen,0
20250,Adam Boyd,0
20252,Janelle Farber,1
20253,Dani Kelly,0
150954,Diane Farr,1
1072882,Mindy Robinson,1
1318329,Heather Paige Cohn,1
1223970,Larry Clarke,0
1440573,Sarah Halford,0
155698,Jackie Debatin,1
1550779,Cynthy Wu,0
105668,Dina Korzun,1
16428,Darren E. Burrows,2
1140620,Andrew Henderson,0
214496,Elizabeth Morton,0
222131,Lucas Neff,2
90682,Lisa Houle,1
90683,Georgina Reilly,1
133327,Daniel Fathers,2
90684,Tony Burgess,2
1639993,Hannah Fleming,0
1787027,Rachel Burns,0
1617305,Laura Nordin,0
78406,Brandon Hanson,2
65769,Bryce Johnson,2
59673,Jeff Daniel Phillips,0
41234,Judy Geeson,1
13475,Patricia Quinn,1
986143,Suzanne Voss,1
45471,Camille Keaton,1
1364919,Flo Lawrence,1
1544553,Brynn Horrocks,1
1507371,Susan Gray,1
1410660,Niko Posey,0
166048,Brandon Cruz,2
130618,Gabriel Pimentel,0
141289,John 5,0
1537526,Dustin Quick,1
1836438,James Messersmith,2
1442967,Christine Ames,1
1083903,Diana Hart,1
1836440,Silvia Moore,1
216439,Judy Thompson,1
1182522,Carlos del Valle,0
1193861,Morgana O'Reilly,1
1288797,Rima Te Wiata,0
1300289,Glen-Paul Waru,0
1300290,Millen Baird,0
173455,Ross Harper,2
586950,Ryan Lampp,2
1300297,Wallace Chapman,0
104310,Lee Scott,0
555214,Don Hunter,0
555215,Jon Hunter,0
555216,Jeremy Hunter,0
555217,Matt Hunter,0
555218,Johnny Faenza,0
555219,Frank Mormino,0
555220,John Bruening,0
555221,Tom Glassburner,0
555222,Weldon Nicholson,0
555223,Al Norman,0
555224,Grace Thibodeaux,0
555225,Diane DeVoy,0
555226,Cathy Nemchik,0
555227,Stan Fortune,0
555228,Jon Lehman,0
555229,Phenix Montgomery,0
555230,Josh Noble,0
555231,Donna Payton,0
555232,Alicia Sylvia,0
555233,Edith Arana,0
555234,Norberto Ricardo,0
555235,Anthony J. Kuc Jr.,0
62910,Sarah Lind,1
52288,Jim Byrnes,2
160091,Neil Denis,2
1522462,Lucas Blaney,0
1522465,Liam McGuigan,2
84466,Jessica McLeod,1
202047,Joe Armstrong,2
145242,Monica Bu00e2rlu0103deanu,0
1251993,Holly Deveaux,1
200920,Amber Marshall,1
965413,Jason Cermak,2
1380653,Megan Tracz,0
87766,Greg Lawson,2
227047,Jesse Lipscombe,2
1354630,Sydney Bell,0
1513149,Roni Akurati,0
113693,Samrat Chakrabarti,2
1719210,Shoba Narayan,0
1257565,Alison Wright,1
1744336,Austin Harrod,0
1744337,James Hyland,0
1744338,Jack Hyland,0
1744339,Randall McNeal,0
1190598,Dan Coplan,0
180103,David Aranovich,0
1505855,Paul Castro Jr.,0
1744340,Edward Prostak,0
1085656,Laurie Dawn,0
164930,Katrina Law,1
1180941,Kerry Knuppe,0
1510866,Sandra Henderson,0
1510860,Annie Hardin,1
1447655,Elena Chin,0
210573,Lydia Hearst,1
180425,Jessica Blank,0
1448492,Castille Landon,1
1295282,Johnny Sequoyah,1
67355,Heather Rae,1
288940,Lucille La Verne,1
540747,Harry Stockwell,2
5457,Roy Atwell,2
5462,Pinto Colvig,2
5465,Otis Harlan,2
364526,Scotty Mattraw,0
5464,Billy Gilbert,2
5458,Stuart Buchanan,0
523407,Purv Pullen,0
130752,Maru00eda Alchu00e9,0
130753,Carlos Belloso,0
113626,Alejandro Urdapilleta,2
3783,Brigitte Bardot,1
91640,Valerie French,1
29904,Juliu00e1n Mateos,2
103789,Don Barry,0
102328,Rodd Redwing,0
979706,Hans De Vries,2
140530,Gabriel Beistain,0
18749,Russell Williams II,2
140531,David A. Davidson,0
140532,Michael Karnow,0
140534,Robert O'Meara,0
24715,Steve Gardner,0
1527,John Bailey,2
140536,Matthew Nicolav,0
55742,Tanja Koop,0
140537,Marty Signore,0
1440057,Allison Paige,0
558747,Michael King,0
1768594,Annabelle Kavanagh,1
109576,April Adams,1
118364,Ashley Parker Angel,2
58881,Philip Boyd,0
1536517,Seth Coltan,0
1566915,David Coussins,0
208406,Brando Eaton,2
1265023,Scott Manuel Johnson,2
1737090,Courtney Hope Turner,1
1768676,Ashley Michaelsen,1
1768665,Nick Mavrakis,0
1768627,Lindsay Leopold,0
88105,Atticus Todd,0
500085,Erin Agostino,1
1210485,Alyson Bath,1
1197418,Nicole Fox,1
1031380,Camren Bicondova,1
19360,Lu00e9a Drucker,0
1338472,Stu00e9phanie Clu00e9au,1
1066144,Laurent Poitrenaux,2
1229762,Jonathan Mangum,0
1337598,Alison Raimondi,0
1337599,John Dylan Howard,0
18112,Marco Greco,0
1337600,Gizelle D'Cole,0
74410,Paydin LoPachin,0
1337601,Lisa Diane Morgan,0
1337602,Via Osgood,0
35192,Burt Ward,2
16523,Burgess Meredith,2
291,Frank Gorshin,2
6933,Alan Napier,2
27733,Neil Hamilton,2
27734,Stafford Repp,2
43824,Madge Blake,1
3364,Reginald Denny,2
78776,Milton Frome,2
14256,Dick Crockett,2
100799,George Sawaya,2
145535,Van Williams,2
102933,Jack LaLanne,0
989,P.H. Moriarty,0
988,Peter McNicholl,2
985,Nick Marcq,0
993,Tony McMahon,2
991,Steve Sweeney,2
986,Charles Forbes,2
236388,Vera Day,1
4456,Henning Moritzen,0
4459,Birthe Neumann,0
4460,Trine Dyrholm,1
4461,Helle Dolleris,1
4462,Therese Glahn,0
4463,Klaus Bondam,0
4465,Gbatokai Dakinah,0
4467,Lars Brygmann,2
4468,Lene Laub Oksen,0
4469,Linda Laursen,0
4470,John Boas,0
4471,Erna Boas,0
4453,Thomas Vinterberg,2
4480,Kaj Rasmussen,0
4481,Robert Strandgu00e5rd,0
4482,Gry Worre Hallberg,0
3409,Lasse Lunderskov,0
223797,Bronson Dudley,2
54883,Michael Buscemi,2
54887,Elizabeth Bracco,1
999736,Bianca Hunter,1
1590957,Io Tillett Wright,1
6395,Eszter Balint,1
143433,Diem Lien,0
143434,Jayvee Mai The Hiep,2
143435,Khanh Doan,0
81194,Cat Ly,1
143436,Nguyen Thai Nguyen,0
1542133,Tere Morris,0
1188934,Robert Burke,0
1188935,Amber Willenborg,0
1188936,Jack MacDonald,0
1188937,Brian Skala,0
58796,Patrick Treadway,0
1067604,Dylan Smith,0
948533,Paul Braunstein,2
546216,Alexis Maitland,0
1108894,Karl Claude,0
1738960,Norman Mikeal Berketa,0
1323877,Rachelle Casseus,1
1542593,Charlie Ebbs,0
1376615,Bart Rochon,2
1738959,Jolanta Mojsej,0
1108893,Corey Charron,0
1372346,Elina Abai Kyzy,0
1372348,Aziz Muradillayev,0
1372349,Nasira Mambetov,0
1372350,Adilet Usubaliyev,0
1372351,Mirlan Abdulayev,0
158360,Lenore Zann,1
102760,Kate Lynch,1
194370,Kevin King,0
1109247,John Walsch,0
101801,Jeff Pustil,2
1109248,Donna King,0
175315,Alan MacGillivray,0
152409,Florence Patterson,0
193169,Karen Kennedy,0
541478,Ken Ryan,2
120721,Austin Michael Scott,2
120722,Steven Sims,0
118237,Matt Crabtree,2
98271,Brie Gabrielle,1
98274,Micah Alberti,2
98275,Brittany Finamore,1
98277,Zachary Abel,2
98278,Alex Mauriello,0
98279,Courtney Biggs,0
98280,Joey Luthman,0
98281,Sacha Edwards,0
98282,Saige Ryan Campbell,0
98283,Kylie Chalfa,0
98284,Robby D. Bruce,0
98286,Kenton Duty,2
93321,Dan Gauthier,2
98287,Julie Janney,1
98288,Mark Kemble,2
98234,Barbara Bain,1
98289,Sam Endicott,0
98290,Fiona Goodwin,0
98291,Marc McTizic,0
98293,Jamieson Stern,2
98294,Raven Lexy,0
98295,Lauren Graves,0
98296,Brian Graves,0
3360,Joan Fontaine,1
3363,Nigel Bruce,0
3367,Florence Bates,1
3368,Leonard Carey,2
3369,Lumsden Hare,2
3370,Edward Fielding,2
3371,Forrester Harvey,2
3372,Philip Winter,2
100763,Billy Bevan,0
8730,Melville Cooper,2
89727,Egon Brecher,2
30136,Leyland Hodgson,0
195086,Alphonse Martell,0
1186118,Ronald R. Rondell,0
1668909,Phyllis Woodward,0
55571,John Furey,2
37470,Adrienne King,1
58711,Kirsten Baker,0
37469,Betsy Palmer,1
1048670,Lauren-Marie Taylor,1
1014310,Walt Gorney,2
55931,Stuart Charno,2
92758,Marta Kober,1
102436,Russell Todd,2
1036511,Tom McBride,2
1234924,Bill Randolph,2
90528,Laure Mattos,0
90530,Justin Hall,0
51963,Michael Ou2019Hare,2
1042,Frank Adu,2
936226,Resmine Atis,0
933832,Baby Bash,2
1163085,David Bianchi,0
933839,Chingo Bling,0
1163086,Marisol Doblado,0
1163087,Jenni Rivera,0
185785,Kerry Norton,1
488017,Georgina Cordova,1
19216,Jean Peters,1
85409,Max Showalter,2
85410,Denis O'Dea,2
45582,Don Wilson,2
40203,Russell Collins,2
34279,Will Wright,2
102002,Minerva Urecal,1
33479,Henry Beckman,2
151846,Willard Sage,2
1289815,Bill Coontz,0
537962,Robert Ellis,2
117696,Neil Fitzgerald,2
132256,Gloria Gordon,0
82488,Lester Matthews,2
30501,Sean McClory,2
95943,Patrick O'Moore,0
1534585,Tom Reynolds,0
148600,Nina Varela,0
1510525,Gene Wesson,0
70035,Maureen O'Hara,1
29127,John Loder,2
7381,Sara Allgood,1
13820,Barry Fitzgerald,2
8726,Patric Knowles,2
113759,Morton Lowry,2
935345,Ann Todd,1
14509,Frederick Worlock,2
100074,Richard Fraser,2
1709751,Evan S. Evans,0
1152418,James Monks,0
82835,Rhys Williams,2
14691,Lionel Pape,0
8232,Ethel Griffies,1
939983,Marten Lamont,2
1224596,Felicia Pearson,1
1232745,Zaraah Abrahams,0
1333665,Elvis Nolasco,0
588319,Stephen Tyrone Williams,2
1333667,Lauren Macklin,0
1403163,Alexandra Root,0
1403165,Earl T. Taylor,0
1403169,David Foil,0
2135,Paul Gutrecht,2
2143,Avner Garbi,2
1630461,Hans Raith,2
109764,Jimmy Noonan,0
1544178,Maria Tornberg,0
1544181,Aria Alpert Adjani,0
1046202,Candice Coke,0
1559650,Alicia Mitchell,0
118537,Ximena Ayala,0
1200529,Sonia Franco,0
1200530,Wendy Guillu00e9n,0
1200531,Andrea Baeza,0
1200532,Alejandro Ramu00edrez-Muu00f1oz,0
1317581,Vera Wilson,0
1351449,Cynthia Bordes,0
1351450,Josu00e9 Manuel Orozco Angulo,0
1317841,Sara Isabel Quintero,0
1351451,Antu00f3n Araiza,0
1317795,Carlos Hugo Hoeflich,0
1351452,Miriam Carsi,0
1351453,Sofu00eda Lu00f3pez,0
1351454,Rocu00edo Montiel,0
6500,Vijay Raaz,2
6501,Tillotama Shome,0
6502,Vasundhara Das,1
6503,Parvin Dabas,2
6515,Sameer Arya,0
6516,Neha Dubey,0
6517,Kemaya Kidwai,0
6518,Ishaan Nair,0
6519,Randeep Hooda,2
6520,Soni Razdan,0
104039,Nina Garbiras,1
1516290,Kim Parker,0
1257389,Whitney Vance,0
1516288,Peter Kerwin,0
133047,Betsy Aidem,1
169263,Lisa Altomare,0
1516289,Richard Hummer,0
1516291,Allan Gill,0
1516292,Brian Ramage,0
22600,Edmund Gwenn,2
68643,Jerry Mathers,2
1229744,Parker Fennelly,0
120459,Barry Macollum,0
1732463,Philip Truex,0
1732464,Ernest Curt Bach,0
1732465,Leslie Woolf,0
181575,Brandt Wille,0
77350,Douglas Spain,2
1882320,Katrina Phillips,0
1808148,Kyle Thatcher,0
111385,Rachelle Carson,1
131935,Dorian Brown,1
211599,Charles Henry Wyson,2
1080212,James Devoti,0
124547,Nicole Leigh,0
1261400,Samantha Isler,0
1521370,Ty Fanning,0
997845,Brian Shoop,2
1104770,Doug Van Liew,0
1642240,Nathaniel Dupree,0
6938,Randy Brooks,2
1287673,Tony Cosmo,0
65908,Stevo Polyi,0
95624,Shirley Temple,0
25173,Gale Sondergaard,1
583695,Sybil Jason,1
13965,Jessie Ralph,1
120707,Helen Ericson,0
601048,Cecilia Loftus,0
1027241,Al Shean,2
14874,Gene Reynolds,2
81942,Frank Dawson,0
34277,Thurston Hall,2
121095,Herbert Evans,2
29580,Brandon Hurst,0
348606,Keith Hitchcock,2
1543337,Dorothy Joyce,0
125847,Scotty Beckett,2
1011213,Juanita Quigley,2
1271030,Payne B. Johnson,0
148548,Diane Fisher,0
10165,Dickie Moore,2
1550963,William Byrne,0
1422433,Alice Armand,0
1291802,James Blaine,0
1550964,Mitchell Singing Boys,0
123122,Dorothy Dearing,0
939670,Barry Downing,2
68653,Claire Du Brey,0
1550965,Caryll Ann Ekelund,0
1469575,Charles Flickinger,0
80545,Harold Goodwin,2
103947,Otto Hoffman,0
1550967,Crab Apple,0
1550968,Donald Kearin,0
1550969,Jimmie Nickells,0
1468095,Imboden Parrish,0
1044770,Buster Phelps,0
1271353,Raymond Rayhill Powell,0
96240,Dick Rich,2
120046,Dewey Robinson,2
1237182,Tommy Tucker,0
1550970,Venita Vincent,0
34128,Eric Wilton,2
5813,Aldo Giuffru00e8,0
5815,Rada Rassimov,0
5816,John Bartha,2
5817,Livio Lorenzon,0
5818,Antonio Casale,0
5819,Angelo Novi,0
5843,Josu00e9 Terru00f3n,0
1077276,Enzo Petito,0
1077277,Claudio Scarchilli,0
1077278,Sandro Scarchilli,0
103529,Antonio Casas,0
37512,Sergio Mendizu00e1bal,0
102096,Antonio Molino Rojo,0
100930,Lorenzo Robledo,0
535685,Chelo Alonso,2
144612,Fortunato Arena,0
589876,Romu00e1n Ariznavarreta,0
1127109,Silvana Bacci,0
72888,Frank Brau00f1a,2
1046525,Amerigo Castrighella,0
1063555,Saturno Cerra,0
1281095,Luigi Ciavarro,0
102121,Romano Puppo,0
50784,Tony Di Mitri,0
43241,Attilio Dottesio,0
1467655,Veriano Ginesi,2
222591,Jesu00fas Guzmu00e1n,0
119515,Nazzareno Natale,0
1082083,Antou00f1ito Ruiz,0
1059887,Aysanoa Runachagua,0
228012,Regina Casu00e9,1
1065193,Michel Joelsas,0
1342895,Camila Mu00e1rdila,0
1115320,Karine Teles,0
232517,Lourenu00e7o Mutarelli,0
1052174,Helena Albergaria,1
609937,Luis Miranda,2
1597631,Luci Pereira,1
1356083,Hugo Villavicenzio,2
592507,Theo Werneck,0
1597632,Alex Rusjar,2
1597633,Thaissa Reis,1
1597634,Milcu00e9ia Vicente,0
1597636,Bete Dorgan,0
1597638,Andrey Lima Lopes,0
86132,Claire Holt,1
1583776,William McKinney,2
1042516,Barak Hardley,2
1512181,Valerie Jane Parker,1
1515534,Samantha King,0
1515535,Barbara Brenner,0
1515536,Barbara Ehrenreich,0
1515537,Nancy Brinker,0
1515538,Susan Love,0
1016071,Du00e9borah Ru00e9vy,1
1016073,Hu00e9lu00e8ne Zimmer,1
933178,Gowan Didi,0
933179,Johnny Amaro,0
96928,Johan Libu00e9reau,2
49863,Jean-Franu00e7ois Gallotte,0
587147,Brice Fournier,0
1016075,Christelle Benoit,0
1016076,Patrick Hauthier,0
1016077,Lu00e9ticia Belliccini,1
226119,Fabien Ara,0
1016078,Margot Heurtematte,0
1016079,Auru00e9lia Arto,0
1016080,Nou00e9mie Leroux-Cazaubon,0
1016081,Yassine Azzouz,0
1499081,Juan Carlos Montoya,0
1499082,Rodrigo Viaggio,0
1499083,Irma Maury,0
1499084,Antonio Arruu00e9,0
1499085,Viviana Andrade,0
1239649,Jorge Gutiu00e9rrez,0
1499086,Nataniel Su00e1nchez,0
1499087,Deyssi Pelaez,0
1499088,Claudia Solu00eds,0
51935,Patrick J. Adams,2
81934,Henry Stephenson,2
13356,C. Henry Gordon,2
120821,G.P. Huntley,0
88672,Robert Barrat,2
2930,E.E. Clive,2
142220,Walter Holbrook,2
101883,Princess Baba,0
142221,Charles Sedgwick,0
104806,George Regas,0
142222,Helen Sanborn,0
86349,Reginald Sheffield,2
139473,Michael Eisner,0
1041552,Dee Hanna,0
105158,Shane McDermott,2
90555,Daniel Betances,0
227212,David Betances,0
157637,Louan Gideon,1
104035,Godfrey Cambridge,2
101948,Judy Pace,1
56949,Redd Foxx,2
1232039,Emily Yancy,0
35370,Eugene Roche,2
1289835,J.D. Cannon,0
1600992,Mabel Robinson,0
1089553,Dick Sabol,0
68091,Cleavon Little,2
81552,Vinnette Carroll,0
1138751,Gianni Capaldi,0
1063782,Sonja Kinski,0
157038,Heath Freeman,2
1410993,Dustin Diamond,2
98100,Rachael Robbins,1
99095,Ken Del Vecchio,2
1586740,Jamie White,1
76822,Dennis L.A. White,2
1287055,Rich Lounello,2
1633652,Travis Resor,2
1633658,Jordan Werner,2
1633659,Skylar Duhe,1
122994,Seamus O'Neill,2
122995,Stuart Wolfenden,2
122996,Paul Sadot,0
122997,Paul Hurstfield,0
122998,Emily Aston,1
1221980,Neil Bell,0
44728,Cameron Mitchell,2
249760,Ron Brooks,0
106740,Miriam Byrd-Nethery,1
1124220,Didi Lanier,0
1122282,Thomas Nowell,0
1124221,Ashli Bare,0
102714,Terence Knox,2
196919,Megan McFarland,0
18894,Harry Caesar,2
1080571,Wei-Qiang Zhang,0
1080339,Tara Birtwhistle,1
1080337,David Moroni,2
1080572,CindyMarie Small,1
1326419,Johnny A. Wright,0
1880635,Stephane Leonard,0
1620653,Matthew Johnson,0
1880637,Keir Knight,0
1353361,Brent Neale,0
1353360,Stephanie Ballard,1
1352925,Sarah Murphy-Dyson,0
1353358,Carrie Broda,1
1353359,Gail Stefanek,1
1880643,Janet Sartore,0
1880644,Jennifer Welsman,0
93913,Frank Rautenbach,2
104686,Jeanne Neilson,1
104687,Hamilton Dlamini,0
1306296,Rochelle Buchan,0
134708,Michael Rogers,2
27113,Scott Hylands,2
1048617,Eva Allan,1
1048618,Ryley Zinger,0
168520,Gerry South,0
1048619,Geoffrey Conder,0
113732,Iko Uwais,0
1202416,Donny Alamsyah,0
142019,Yayan Ruhian,0
1001665,Pierre Gruno,0
1001664,Ananda George,0
1001666,Tegar Satrya,0
1001667,Verdi Solaiman,0
1127112,R. Iman Aji,0
1127113,Yusuf Opilus,0
1103310,Iang Darmawan,0
1398995,Eka 'Piranha' Rahmadia,0
1674974,Umi Kulsum,1
63109,Joshua Alba,2
24528,Matthew R. Anderson,2
225624,Hillary Enclade,0
225625,Lance Frank,0
225626,Luke LaFontaine,0
76227,Johnny Pacar,2
225627,Billie Proffitt,0
63333,America Young,1
1755943,Katie Eischen,0
44762,Forrest J. Ackerman,2
1451092,Eddie Davenport,2
225623,Laura Cordova,0
1184745,Joe Marino,0
3001,Conrad Veidt,2
4114,Sydney Greenstreet,2
94110,S.Z. Sakall,2
4116,Madeleine Lebeau,1
4117,Dooley Wilson,2
4118,Joy Page,1
4120,Leonid Kinskey,2
1331750,Enrique Acosta,0
121320,Ed Agresti,0
1224787,Louis V. Arco,0
1331753,Frank Arnold,0
95054,Leon Belasco,2
1331754,Nino Bellini,0
90074,Monte Blue,2
120545,Eugene Borden,2
981271,Dick Botiller,0
1044381,Maurice Brierre,2
21877,Sebastian Cabot,2
1276330,Anita Camargo,0
120066,George M. Carleton,0
1047407,Spencer Chan,2
1331756,Melie Chang,0
1062527,Tex Cooper,0
1228104,Franco Corsaro,0
120778,Adrienne D'Ambricourt,0
4122,Helmut Dantine,2
588565,Jean De Briac,2
1331757,George Dee,0
22099,Jean Del Val,2
1331758,Carl Deloro,0
1263504,Joseph DeVillard,0
1331759,Arthur Dulac,0
121331,Fred Farrell,0
121322,Adolph Faylauer,0
1331760,O.K. Ford,0
94401,Martin Garralaga,0
1331761,Gregory Golubeff,0
100898,Ilka Gru00fcning,1
97981,Creighton Hale,2
977271,Winifred Harris,1
1331762,Jamiel Hasson,0
125808,Charles La Torre,0
120061,George J. Lewis,2
1331764,Manuel Lopez,0
121330,Jacques Lory,0
1331765,Lou Marcelle,0
1331767,Tony Martelli,0
32195,Lal Chand Mehra,2
1331768,Hercules Mendez,0
120700,Louis Mercier,2
1331769,Leo Mostovoy,0
82803,Corinna Mura,0
148852,Barry Norton,0
94325,Lotte Palfi Andor,0
931793,Paul Panzer,2
1331770,Manuel Paru00eds,2
1278060,Alexander Pollard,0
120702,Georges Renavent,2
33074,Richard Ryen,0
85943,Dan Seymour,2
975881,Lester Sharpe,2
1331774,Dina Smirnova,0
1039630,Gerald Oliver Smith,2
120703,George Sorel,0
388490,Geoffrey Steele,2
31209,Ludwig Stu00f6ssel,2
1132779,Mike Tellegen,2
1331777,Rafael Trujillo,0
1015446,Jacques Vanaire,0
1269196,Ellinor Vanderveer,1
3007,Hans Heinrich von Twardowski,2
119549,Jack Wise,2
29124,Wolfgang Zilzer,2
590709,Trude Berliner,0
115770,Paul Porcasi,2
40519,Max Linder,0
2783,Frank Mazzola,2
45164,Henry Rowland,2
29274,Leo White,2
1543340,Victor Romito,2
1666966,Bhogwan Singh,0
97585,Talia Zucker,1
